,CensusTractNumber,White (% of total population),Married With Children (% of households),Nonfamily Households with Children Under 18 (% of all households),Median Household Income ($),Completed High School or High School and Some College (% of adults 25+),Unemployed (% ages 16 and older),Housing Units Occupied by Renters (%),U.S.-Born (% of total population),Elderly Population (% 65+)
2263,36047036300.0,5.148926345,8.14159292,0.0,31075.0,58.12612613,3.943217666,81.0619469,64.04987301,15.37751097
2264,36047036300.0,5.148926345,8.14159292,0.0,31075.0,58.12612613,3.943217666,81.0619469,64.04987301,15.37751097
2265,36047036300.0,5.148926345,8.14159292,0.0,31075.0,58.12612613,3.943217666,81.0619469,64.04987301,15.37751097
2266,36047036300.0,5.148926345,8.14159292,0.0,31075.0,58.12612613,3.943217666,81.0619469,64.04987301,15.37751097
2267,36047036300.0,5.148926345,8.14159292,0.0,31075.0,58.12612613,3.943217666,81.0619469,64.04987301,15.37751097
2268,36047036300.0,5.148926345,8.14159292,0.0,31075.0,58.12612613,3.943217666,81.0619469,64.04987301,15.37751097
2269,36047036300.0,5.148926345,8.14159292,0.0,31075.0,58.12612613,3.943217666,81.0619469,64.04987301,15.37751097
2270,36047036300.0,5.148926345,8.14159292,0.0,31075.0,58.12612613,3.943217666,81.0619469,64.04987301,15.37751097
2271,36047036300.0,5.148926345,8.14159292,0.0,31075.0,58.12612613,3.943217666,81.0619469,64.04987301,15.37751097
2272,36047036300.0,5.148926345,8.14159292,0.0,31075.0,58.12612613,3.943217666,81.0619469,64.04987301,15.37751097
2273,36047036300.0,5.148926345,8.14159292,0.0,31075.0,58.12612613,3.943217666,81.0619469,64.04987301,15.37751097
2274,36047036900.0,6.068695497,10.54746359,0.0,37481.0,49.07040536,3.883726471,89.75389252,73.10909414,5.267841253
2275,36047036900.0,6.068695497,10.54746359,0.0,37481.0,49.07040536,3.883726471,89.75389252,73.10909414,5.267841253
2276,36047036900.0,6.068695497,10.54746359,0.0,37481.0,49.07040536,3.883726471,89.75389252,73.10909414,5.267841253
2277,36047036900.0,6.068695497,10.54746359,0.0,37481.0,49.07040536,3.883726471,89.75389252,73.10909414,5.267841253
2278,36047036900.0,6.068695497,10.54746359,0.0,37481.0,49.07040536,3.883726471,89.75389252,73.10909414,5.267841253
2279,36047036900.0,6.068695497,10.54746359,0.0,37481.0,49.07040536,3.883726471,89.75389252,73.10909414,5.267841253
2280,36047036900.0,6.068695497,10.54746359,0.0,37481.0,49.07040536,3.883726471,89.75389252,73.10909414,5.267841253
2281,36047036900.0,6.068695497,10.54746359,0.0,37481.0,49.07040536,3.883726471,89.75389252,73.10909414,5.267841253
2282,36047036900.0,6.068695497,10.54746359,0.0,37481.0,49.07040536,3.883726471,89.75389252,73.10909414,5.267841253
2283,36047036900.0,6.068695497,10.54746359,0.0,37481.0,49.07040536,3.883726471,89.75389252,73.10909414,5.267841253
2284,36047037300.0,11.03703704,7.876923077,0.0,30396.0,57.57575758,5.317220544,80.06153846,84.86419753,13.58024691
2285,36047037300.0,11.03703704,7.876923077,0.0,30396.0,57.57575758,5.317220544,80.06153846,84.86419753,13.58024691
2286,36047037300.0,11.03703704,7.876923077,0.0,30396.0,57.57575758,5.317220544,80.06153846,84.86419753,13.58024691
2287,36047037300.0,11.03703704,7.876923077,0.0,30396.0,57.57575758,5.317220544,80.06153846,84.86419753,13.58024691
2288,36047037300.0,11.03703704,7.876923077,0.0,30396.0,57.57575758,5.317220544,80.06153846,84.86419753,13.58024691
2289,36047037700.0,9.186954525,12.1646912,0.0,45688.0,52.1835443,4.464538005,61.01060512,84.10656867,14.85989894
2290,36047037900.0,9.313060005,8.598510494,0.0,37250.0,47.76547765,2.739273927,68.65267434,71.92506109,11.56665762
2291,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2292,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2293,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2294,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2295,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2296,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2297,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2298,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2299,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2300,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2301,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2302,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2303,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2304,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2305,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2306,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2307,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2308,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2309,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2310,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2311,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2312,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2313,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2314,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2315,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2316,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2317,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2318,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2319,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2320,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2321,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2322,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2323,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2324,36047038100.0,7.199120718,9.553831232,0.0,32933.0,55.18744551,4.451176882,77.30358875,86.49935886,9.855284851
2325,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2326,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2327,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2328,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2329,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2330,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2331,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2332,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2333,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2334,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2335,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2336,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2337,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2338,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2339,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2340,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2341,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2342,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2343,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2344,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2345,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2346,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2347,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2348,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2349,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2350,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2351,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2352,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2353,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2354,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2355,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2356,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2357,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2358,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2359,36047038200.0,5.534936259,16.49484536,0.0,19201.0,46.70012547,8.621041879,96.39175258,71.03437147,12.44150395
2360,36047039900.0,11.32802466,6.704304869,0.0,40375.0,51.49488592,8.370044053,89.97882851,78.60262009,9.093244285
2361,36047040100.0,17.07768187,6.18556701,0.0,44412.0,43.10876266,6.560347952,79.89690722,72.65721332,8.877928483
2362,36047040100.0,17.07768187,6.18556701,0.0,44412.0,43.10876266,6.560347952,79.89690722,72.65721332,8.877928483
2363,36047040100.0,17.07768187,6.18556701,0.0,44412.0,43.10876266,6.560347952,79.89690722,72.65721332,8.877928483
2364,36047040100.0,17.07768187,6.18556701,0.0,44412.0,43.10876266,6.560347952,79.89690722,72.65721332,8.877928483
2365,36047041300.0,10.93057607,18.14814815,0.296296296,39128.0,55.15004055,3.466750709,83.18518519,68.2422452,11.20137863
2366,36047041300.0,10.93057607,18.14814815,0.296296296,39128.0,55.15004055,3.466750709,83.18518519,68.2422452,11.20137863
2367,36047041300.0,10.93057607,18.14814815,0.296296296,39128.0,55.15004055,3.466750709,83.18518519,68.2422452,11.20137863
2368,36047041300.0,10.93057607,18.14814815,0.296296296,39128.0,55.15004055,3.466750709,83.18518519,68.2422452,11.20137863
2369,36047041500.0,8.573372647,20.54474708,0.0,56532.0,54.96582228,10.86956522,75.25291829,75.3685643,5.193921524
2370,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2371,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2372,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2373,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2374,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2375,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2376,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2377,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2378,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2379,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2380,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2381,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2382,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2383,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2384,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2385,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2386,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2387,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2388,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2389,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2390,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2391,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2392,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2393,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2394,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2395,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2396,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2397,36047041700.0,8.740279938,12.18944099,0.0,32344.0,48.42767296,3.604651163,86.49068323,71.01088647,13.65474339
2398,36047041900.0,10.07491604,12.75221953,0.0,38521.0,53.82327952,10.10068204,80.62953995,68.74192715,9.015758202
2399,36047041900.0,10.07491604,12.75221953,0.0,38521.0,53.82327952,10.10068204,80.62953995,68.74192715,9.015758202
2400,36047041900.0,10.07491604,12.75221953,0.0,38521.0,53.82327952,10.10068204,80.62953995,68.74192715,9.015758202
2401,36047041900.0,10.07491604,12.75221953,0.0,38521.0,53.82327952,10.10068204,80.62953995,68.74192715,9.015758202
2402,36047041900.0,10.07491604,12.75221953,0.0,38521.0,53.82327952,10.10068204,80.62953995,68.74192715,9.015758202
2403,36047041900.0,10.07491604,12.75221953,0.0,38521.0,53.82327952,10.10068204,80.62953995,68.74192715,9.015758202
2404,36047041900.0,10.07491604,12.75221953,0.0,38521.0,53.82327952,10.10068204,80.62953995,68.74192715,9.015758202
2405,36047041900.0,10.07491604,12.75221953,0.0,38521.0,53.82327952,10.10068204,80.62953995,68.74192715,9.015758202
2406,36047041900.0,10.07491604,12.75221953,0.0,38521.0,53.82327952,10.10068204,80.62953995,68.74192715,9.015758202
2407,36047041900.0,10.07491604,12.75221953,0.0,38521.0,53.82327952,10.10068204,80.62953995,68.74192715,9.015758202
2408,36047041900.0,10.07491604,12.75221953,0.0,38521.0,53.82327952,10.10068204,80.62953995,68.74192715,9.015758202
2409,36047041900.0,10.07491604,12.75221953,0.0,38521.0,53.82327952,10.10068204,80.62953995,68.74192715,9.015758202
2410,36047041900.0,10.07491604,12.75221953,0.0,38521.0,53.82327952,10.10068204,80.62953995,68.74192715,9.015758202
2411,36047041900.0,10.07491604,12.75221953,0.0,38521.0,53.82327952,10.10068204,80.62953995,68.74192715,9.015758202
2412,36047041900.0,10.07491604,12.75221953,0.0,38521.0,53.82327952,10.10068204,80.62953995,68.74192715,9.015758202
2413,36047041900.0,10.07491604,12.75221953,0.0,38521.0,53.82327952,10.10068204,80.62953995,68.74192715,9.015758202
2414,36047041900.0,10.07491604,12.75221953,0.0,38521.0,53.82327952,10.10068204,80.62953995,68.74192715,9.015758202
2415,36047042100.0,14.4411016,8.454810496,0.0,41250.0,40.92857143,6.863871338,84.47521866,66.46609581,11.66396667
2416,36047042100.0,14.4411016,8.454810496,0.0,41250.0,40.92857143,6.863871338,84.47521866,66.46609581,11.66396667
2417,36047042100.0,14.4411016,8.454810496,0.0,41250.0,40.92857143,6.863871338,84.47521866,66.46609581,11.66396667
2418,36047042100.0,14.4411016,8.454810496,0.0,41250.0,40.92857143,6.863871338,84.47521866,66.46609581,11.66396667
2419,36047042100.0,14.4411016,8.454810496,0.0,41250.0,40.92857143,6.863871338,84.47521866,66.46609581,11.66396667
2420,36047042500.0,32.09796971,12.15213358,0.0,59352.0,38.867745,2.567237164,95.2690167,76.73219465,2.997099581
2421,36047042500.0,32.09796971,12.15213358,0.0,59352.0,38.867745,2.567237164,95.2690167,76.73219465,2.997099581
2422,36047042500.0,32.09796971,12.15213358,0.0,59352.0,38.867745,2.567237164,95.2690167,76.73219465,2.997099581
2423,36047042500.0,32.09796971,12.15213358,0.0,59352.0,38.867745,2.567237164,95.2690167,76.73219465,2.997099581
2424,36047042500.0,32.09796971,12.15213358,0.0,59352.0,38.867745,2.567237164,95.2690167,76.73219465,2.997099581
2425,36047042500.0,32.09796971,12.15213358,0.0,59352.0,38.867745,2.567237164,95.2690167,76.73219465,2.997099581
2426,36047042500.0,32.09796971,12.15213358,0.0,59352.0,38.867745,2.567237164,95.2690167,76.73219465,2.997099581
2427,36047042500.0,32.09796971,12.15213358,0.0,59352.0,38.867745,2.567237164,95.2690167,76.73219465,2.997099581
2428,36047042500.0,32.09796971,12.15213358,0.0,59352.0,38.867745,2.567237164,95.2690167,76.73219465,2.997099581
2429,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2430,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2431,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2432,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2433,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2434,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2435,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2436,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2437,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2438,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2439,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2440,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2441,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2442,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2443,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2444,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2445,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2446,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2447,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2448,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2449,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2450,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2451,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2452,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2453,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2454,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2455,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2456,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2457,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2458,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2459,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2460,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2461,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2462,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2463,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2464,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2465,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2466,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2467,36047043300.0,6.37254902,21.28712871,0.353606789,32500.0,39.49645948,6.656580938,94.1301273,66.05975724,8.333333333
2468,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2469,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2470,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2471,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2472,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2473,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2474,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2475,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2476,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2477,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2478,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2479,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2480,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2481,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2482,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2483,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2484,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2485,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2486,36047044900.0,15.62294001,9.946714032,2.309058615,27643.0,56.29235237,5.315747402,90.6749556,83.84970336,11.83256427
2487,36047048900.0,0.528511822,1.101749838,0.0,17518.0,43.0125523,9.808179515,99.35191186,88.73435327,20.75104312
